0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
5.799909,4.97566,4.5226803,4.038435,3.981917,3.92095,3.843074,3.686682,3.682897,3.671586,3.6614716,3.657129,3.6281013,3.5729373,3.5644937,3.494211,3.45265,3.442477,3.4378016,3.4362283,3.4297216,3.4265282,3.4232488,3.4194868,3.4189017,3.4136817,3.3872817,3.3263407,3.313212,3.3053887,"['43590', '1288', '22916', '15661', '7187', '26465', '33945', '32140', '29985', '49659', '26330', '43765', '21046', '7521', '6860', '49663', '29270', '45530', '33948', '13561', '43056', '23774', '12069', '36428', '38828', '47275', '22779', '28302', '26820', '18112']"
4.027985,3.497909,2.6759477,2.5922039,2.5266337,2.487504,2.4289334,2.4197636,2.4019542,2.1774428,2.1251545,2.1207852,2.1125631,2.0881047,2.0591564,2.017285,2.0158992,2.0117843,2.0014067,1.9817854,1.9801718,1.9754796,1.9729608,1.9636737,1.9631804,1.9607685,1.9530234,1.9484521,1.9459982,1.9459596,"['13868', '53655', '23443', '15622', '8903', '44230', '8659', '47370', '51055', '11424', '21286', '30063', '55551', '48871', '39857', '47806', '4276', '33603', '47732', '13716', '27380', '9244', '26911', '48337', '12880', '54954', '47492', '55519', '36422', '17860']"
5.427435,5.1080046,4.6579714,3.823747,3.6081727,2.637989,2.5361667,2.4625993,2.4156249,2.3594487,2.346948,2.3459883,2.3293958,2.3166087,2.2998905,2.284575,2.280912,2.2686296,2.2402806,2.224841,2.2101717,2.2036164,2.185245,2.1826797,2.1793964,2.1492035,2.147599,2.1417751,2.1326756,2.1316295,"['26145', '26149', '26146', '26147', '26148', '17061', '46711', '32550', '15658', '45724', '36752', '17960', '32440', '30811', '31434', '54901', '28587', '54902', '45677', '6155', '52624', '54903', '2062', '45055', '9261', '31958', '29250', '17069', '44571', '14635']"
4.4883747,3.894214,3.744181,3.2265086,3.144459,2.9329388,2.9212387,2.866814,2.8636377,2.8597472,2.825308,2.8101058,2.7709718,2.742429,2.742429,2.726848,2.7256484,2.7202442,2.7175171,2.7142727,2.709919,2.7042747,2.7007277,2.6909924,2.6891813,2.6761563,2.6738205,2.6611724,2.6551342,2.6541512,"['50256', '47875', '47876', '36405', '8148', '52333', '32159', '17249', '45680', '680', '47874', '33541', '36914', '2043', '4914', '26248', '49153', '22682', '11423', '9642', '13345', '22975', '26421', '32028', '46153', '45440', '46154', '45774', '19275', '22058']"
5.345387,5.345387,5.1715183,5.1715183,5.0333376,5.0333376,5.0092025,4.99795,4.936803,4.923367,4.9196315,4.8350534,4.828128,4.811947,4.7772117,4.702407,4.702407,4.6895003,4.606736,4.606736,4.573133,4.4795074,4.47381,4.469119,4.469119,4.4621553,4.4621553,4.4618754,4.4516854,4.4447966,"['784', '4696', '904', '4721', '753', '4682', '2597', '5839', '19191', '605', '4438', '905', '783', '13459', '40848', '764', '4687', '902', '733', '4671', '601', '36487', '51143', '3931', '5237', '1040', '4755', '41423', '744', '7639']"
6.6213684,5.1916876,5.1081696,4.7169557,4.6525903,4.5891056,4.566229,4.503594,4.4617467,4.3856773,4.275614,4.263923,4.2594028,4.13736,4.021081,3.969271,3.9610903,3.9256153,3.9230227,3.9196281,3.8962014,3.8729231,3.8233874,3.8177128,3.8059325,3.8043625,3.7904139,3.7763755,3.7707753,3.7524629,"['48910', '41470', '49058', '14913', '32923', '51237', '33705', '48959', '37838', '38355', '53503', '35729', '47487', '38671', '33889', '29883', '39889', '38836', '49061', '30340', '41540', '40660', '41175', '43320', '43042', '31553', '34146', '31585', '42963', '33213']"
4.180159,3.7330983,3.3525221,2.7382524,2.478946,2.3943028,2.3366954,2.3297334,2.3081546,2.2390106,2.2281418,2.165044,2.1501968,2.1181037,2.1162016,2.1069357,2.1041675,2.0906749,2.0827668,2.0712364,2.0391865,2.0358846,2.028627,2.0215003,2.0209577,2.016519,2.015034,2.0146503,2.0138276,2.0116394,"['11863', '7885', '11864', '20683', '11220', '8034', '30831', '53603', '38451', '11755', '52083', '44597', '42175', '29909', '32231', '37060', '48938', '39594', '14729', '38383', '46322', '38696', '7991', '7855', '35947', '29939', '36526', '12246', '34301', '49130']"
4.160096,4.160096,3.4691322,3.3611984,3.3559668,3.3254464,3.258215,3.235461,3.1635642,3.133258,3.122976,3.122976,3.082853,3.0353785,3.0353785,2.9724562,2.8823612,2.8609254,2.8477476,2.7932377,2.7889686,2.7398188,2.733287,2.7322135,2.7206511,2.7028265,2.700706,2.691523,2.678075,2.6727343,"['3699', '5206', '429', '16415', '2970', '16072', '55145', '16421', '419', '40520', '424', '4619', '18197', '3700', '5207', '40801', '7669', '18984', '12673', '3289', '1490', '16416', '21815', '41067', '16422', '56692', '5500', '50478', '15182', '10302']"
3.304043,2.963725,2.9400594,2.8550515,2.6277947,2.6168091,2.6165915,2.5807838,2.5695307,2.5665216,2.5380387,2.5228188,2.5188947,2.5137608,2.4491901,2.4260268,2.3962,2.3556788,2.3542635,2.3540637,2.3370426,2.3333504,2.2960873,2.2856429,2.2808108,2.279167,2.2394483,2.2291393,2.2260058,2.2198899,"['11423', '37335', '56441', '46231', '52368', '20443', '13022', '20445', '12902', '16079', '48415', '21417', '38837', '7311', '16538', '20472', '12469', '2437', '40134', '3138', '38028', '15766', '36805', '7083', '51664', '27338', '30699', '32079', '21951', '21949']"
4.582146,4.582146,3.1612494,2.6778905,2.5610127,2.517879,2.4823139,2.4717083,2.4391396,2.3963208,2.3931646,2.3712533,2.3710475,2.3396137,2.3318868,2.3121443,2.2598677,2.2149823,2.211202,2.1990695,2.185646,2.1779554,2.177118,2.1705682,2.1705682,2.1646626,2.1646626,2.15903,2.1572142,2.1422224,"['2687', '5038', '1399', '15025', '23266', '15024', '15273', '5333', '2591', '313', '910', '50604', '11620', '1280', '8829', '43127', '27748', '10675', '31215', '31980', '42786', '1379', '54075', '1731', '4878', '1279', '4798', '7717', '37541', '32820']"
6.012718,4.245741,4.121535,3.938609,3.851254,3.8173888,3.811347,3.6626797,3.6102455,3.6058152,3.5840015,3.5334196,3.477968,3.418813,3.4047213,3.3213127,3.3155107,3.3123848,3.2953136,3.2751527,3.2601526,3.2502549,3.2399096,3.2338767,3.2026556,3.2015157,3.173312,3.1645813,3.155017,3.1309698,"['48776', '10203', '55165', '20836', '28830', '19785', '3343', '37501', '24054', '37506', '47083', '3345', '54777', '50720', '39866', '5862', '2697', '55125', '3028', '14180', '48110', '25228', '35308', '45713', '2062', '23297', '21345', '28797', '41421', '42985']"
3.4472418,3.4472418,2.5368867,2.4505231,2.4045088,2.4001477,2.3789697,2.322877,2.1826103,2.1614616,2.147599,2.1358113,2.1202059,2.1015887,2.0944786,2.0661557,2.06311,2.0524738,2.031559,2.028879,2.0227764,2.020144,2.0152564,2.0119236,1.9980724,1.9970441,1.9897705,1.9854382,1.983887,1.982514,"['3871', '5222', '25025', '54496', '48865', '30869', '36113', '24573', '43659', '9399', '50622', '7213', '8704', '19085', '19062', '54957', '27634', '12865', '52816', '44968', '39669', '18224', '23473', '54100', '1742', '25673', '43443', '44453', '43788', '17898']"
5.8327026,4.389229,4.2234917,4.161614,4.1438403,4.018756,4.017827,4.0060067,4.00257,3.963594,3.948016,3.9443684,3.9279666,3.9265165,3.9108334,3.9056976,3.8987818,3.8537838,3.8110762,3.7994301,3.7620566,3.7396448,3.7364573,3.735533,3.7315195,3.680199,3.680199,3.6707613,3.66994,3.640075,"['20567', '53518', '53630', '35069', '52632', '41409', '18553', '19954', '55026', '17311', '12901', '25823', '22737', '41320', '7771', '41097', '35750', '17352', '20568', '50759', '39182', '21178', '17391', '7776', '51906', '1859', '4892', '33540', '20302', '16286']"
8.120484,4.7227955,4.555765,4.38902,4.270295,3.9047487,3.8733056,3.8633895,3.8633895,3.7580686,3.740395,3.7155356,3.7074654,3.691377,3.6307871,3.56385,3.516364,3.4813333,3.4736602,3.3374264,3.3207254,3.3156848,3.2968578,3.2726426,3.2628162,3.2464166,3.2456946,3.1834579,3.1780922,3.1632457,"['56305', '1809', '25874', '45934', '10090', '47000', '7115', '20210', '20233', '10810', '24721', '10684', '318', '17434', '39335', '30477', '34676', '48745', '47601', '40887', '16932', '4016', '50145', '34480', '56446', '43912', '29531', '20818', '2041', '56303']"
3.128804,3.128804,2.9510956,2.871013,2.7386158,2.733172,2.7027142,2.6912358,2.6835842,2.6017008,2.5808856,2.5679781,2.550339,2.5454693,2.5310266,2.505837,2.5030978,2.4932363,2.4869082,2.4819329,2.443764,2.4423814,2.4366672,2.4101875,2.4082985,2.406675,2.3881814,2.383343,2.379392,2.3726132,"['4312', '5278', '40005', '36727', '43215', '43650', '43633', '7066', '54934', '44958', '26277', '5393', '2045', '33041', '41590', '32962', '43884', '46650', '21219', '2838', '10189', '38286', '20431', '25203', '53712', '25453', '29733', '32347', '49779', '55985']"
5.5515604,2.609081,2.5139863,2.4357843,2.4024508,2.3545303,2.3545303,2.3317301,2.3174477,2.3174477,2.310324,2.2862468,2.2678716,2.2447574,2.242987,2.2415133,2.2415133,2.2374754,2.232485,2.2264833,2.1835163,2.1334922,2.1234715,2.0812562,2.0617077,2.0540526,2.0483341,2.0452256,2.0449572,2.0428083,"['10524', '11263', '21405', '32606', '16992', '62', '4544', '17139', '1758', '4884', '25912', '46391', '27491', '32607', '39663', '47814', '47825', '7848', '10996', '6402', '1112', '36542', '17978', '3804', '9427', '44882', '42299', '44914', '30012', '33728']"
4.3497376,3.0390742,3.01777,2.937095,2.9006948,2.6952682,2.6937115,2.484603,2.457265,2.411393,2.398306,2.3757188,2.3693523,2.3558288,2.345943,2.3177562,2.298495,2.287119,2.2755175,2.2670314,2.2664635,2.2509174,2.2472587,2.2449229,2.2386532,2.2321355,2.2183015,2.2172546,2.2084897,2.2021387,"['53743', '53744', '12440', '21599', '12439', '54484', '48313', '56617', '21611', '35661', '43449', '24887', '13793', '21605', '26712', '9884', '17321', '30077', '21619', '29382', '16121', '42774', '6976', '53132', '41086', '25650', '121', '51256', '27131', '23122']"
2.5485334,1.9679332,1.5519502,1.5160813,1.4755918,1.4655167,1.4598612,1.452192,1.4466735,1.4175977,1.4076307,1.4060376,1.3678465,1.359621,1.3469298,1.3406835,1.3402276,1.3358059,1.3320767,1.3262539,1.3252366,1.3148468,1.307681,1.3002638,1.2984736,1.297302,1.2913278,1.2793401,1.2782966,1.2670362,"['20326', '56150', '20325', '16142', '56137', '56616', '43026', '13717', '48645', '49630', '1011', '44715', '30234', '12215', '1070', '43718', '43040', '41759', '52134', '24649', '25930', '43290', '8480', '26016', '45917', '203', '34900', '35057', '43736', '39343']"
2.2675946,2.0144444,1.9145198,1.8207004,1.8097379,1.7313845,1.7161595,1.647951,1.6404651,1.6328743,1.6327707,1.6207107,1.6183631,1.616716,1.5958047,1.5928563,1.5754776,1.575417,1.5744228,1.5655342,1.5582942,1.5533361,1.5426983,1.5382296,1.5346997,1.5261658,1.5167155,1.507468,1.5017242,1.4989074,"['11734', '30276', '40856', '54377', '46761', '45378', '42829', '41626', '5942', '41623', '45166', '10245', '50333', '42057', '12181', '17355', '53292', '34012', '53931', '6750', '5462', '766', '48334', '22817', '5388', '39874', '26743', '39930', '36487', '40876']"
2.932992,2.8706658,2.8355865,2.8355865,2.8283057,2.827958,2.7922227,2.7635493,2.75489,2.750982,2.7443125,2.7363634,2.714614,2.7096567,2.6756485,2.6545177,2.6054332,2.5721126,2.538233,2.5226886,2.5190833,2.5172343,2.500885,2.4932654,2.4932654,2.481737,2.4804723,2.4742317,2.4738934,2.468949,"['52276', '55405', '3980', '5244', '7700', '5603', '45209', '20633', '11086', '47027', '30727', '25115', '12147', '13219', '11737', '35464', '46492', '19872', '51009', '20323', '7374', '28479', '8144', '1065', '4768', '11858', '20719', '11704', '32368', '640']"
5.8599615,5.4402246,3.2642312,2.9142551,2.8688056,2.7638671,2.7313638,2.691472,2.5226462,2.515757,2.5017602,2.4776556,2.4742892,2.4742892,2.474262,2.4567761,2.453001,2.452544,2.4111881,2.3730824,2.3522017,2.3511784,2.34968,2.3487406,2.3230271,2.318303,2.3104763,2.3039873,2.2674541,2.2593563,"['21306', '21307', '45521', '47442', '22307', '41745', '36048', '6522', '44905', '39407', '6407', '13463', '312', '4583', '12381', '10353', '37896', '46044', '5576', '32326', '15070', '48994', '6408', '10672', '17191', '8903', '26614', '5502', '42383', '48313']"
7.0240893,3.7997253,3.6582906,3.6533616,3.336549,3.2290363,3.1959286,3.0949483,3.0454051,3.016478,3.0150583,3.00775,2.9994676,2.9902065,2.9863715,2.9789045,2.9633548,2.9114037,2.8835032,2.8831673,2.8800857,2.8716893,2.863276,2.8614397,2.8506382,2.8488874,2.8471613,2.8386805,2.8189714,2.8054092,"['29750', '25448', '15122', '56454', '4413', '8825', '20570', '40525', '3316', '3226', '16927', '7010', '15580', '286', '51631', '228', '11009', '15121', '29392', '37754', '27495', '41572', '27785', '37164', '53494', '41571', '34271', '47636', '15581', '42794']"
3.073944,3.028985,2.9943027,2.9393532,2.7386608,2.6870856,2.6740239,2.606798,2.5998716,2.578595,2.5485134,2.5029385,2.4996307,2.4943597,2.493633,2.4924936,2.486587,2.486439,2.4699016,2.4521735,2.4356997,2.4033802,2.3900998,2.3895984,2.3696003,2.3692462,2.3691235,2.362747,2.3622994,2.3513696,"['8956', '36155', '22236', '50256', '4518', '38954', '1068', '11238', '29832', '50410', '36761', '26929', '12598', '22682', '46621', '48415', '51959', '1459', '32443', '19433', '37816', '32749', '28264', '52636', '46443', '27680', '25910', '6954', '38870', '21241']"
3.539745,3.50198,3.3717575,3.3579032,3.31441,3.274607,3.2695966,3.2649772,3.2593284,3.236716,3.2086415,3.205743,3.1987078,3.1894982,3.1882534,3.1841307,3.1410444,3.1265254,3.108758,3.1082833,3.0945,3.0817976,3.0807657,3.0389576,3.035683,3.021696,3.0042827,2.9986784,2.9973578,2.9953988,"['51905', '17406', '42430', '20097', '36947', '2269', '14489', '8991', '23478', '55153', '54217', '7770', '24569', '42447', '47187', '1281', '36133', '14731', '3218', '51651', '24361', '36715', '50750', '2831', '6795', '21200', '13846', '27558', '20707', '39181']"
3.8853774,3.347663,3.1430376,2.8628364,2.846923,2.8455143,2.812205,2.7922654,2.7922654,2.768187,2.742899,2.7147205,2.674576,2.6233792,2.5780563,2.556757,2.5388887,2.4871848,2.4639595,2.441402,2.3761892,2.3726435,2.36672,2.3666635,2.3363538,2.3307014,2.3212118,2.3201332,2.3186543,2.3124876,"['14703', '11063', '52736', '21336', '19129', '52735', '8173', '4319', '5279', '21119', '14912', '16136', '37671', '8169', '20804', '10752', '25284', '14704', '10742', '20764', '17781', '21105', '17750', '23471', '18007', '32814', '55004', '11265', '17734', '8339']"
2.7051241,2.5917428,2.5542624,2.46138,2.4331148,2.399832,2.2689698,2.2514944,2.212375,2.2121165,2.2070549,2.158946,2.1394749,2.1325693,2.1246145,2.123546,2.115172,2.1004212,2.091432,2.089464,2.0840032,2.0820365,2.0644336,2.0464432,2.043261,2.0230918,2.0193095,2.0182853,1.994223,1.9852072,"['16437', '16438', '2420', '16439', '20349', '29435', '25910', '27218', '48028', '1942', '34058', '54448', '20350', '343', '46481', '7705', '30913', '278', '28051', '10334', '33848', '51390', '23173', '8063', '26209', '44577', '19415', '53176', '41120', '34312']"
2.2395983,2.1477084,2.0774395,2.0717087,2.03921,2.021692,1.9821446,1.9621558,1.9326303,1.9299419,1.9266586,1.9197935,1.9190766,1.9165808,1.914437,1.8968681,1.8922958,1.8773303,1.8749877,1.8726168,1.8455057,1.8400817,1.8253444,1.8132054,1.8116082,1.8099428,1.8087207,1.8064901,1.797441,1.7870333,"['48210', '34084', '51337', '49448', '7833', '28826', '4407', '32678', '38022', '34080', '24702', '34002', '42196', '34079', '32069', '32411', '45583', '31897', '33254', '32536', '12392', '48245', '1297', '45239', '27819', '48244', '39337', '23390', '15357', '21044']"
4.8120484,2.840282,2.7616558,2.6530554,2.6249466,2.612228,2.5965955,2.58261,2.5643125,2.5634303,2.5592942,2.5389652,2.5300078,2.5189636,2.5036619,2.5036619,2.4977114,2.4976163,2.4879632,2.476634,2.465238,2.4613981,2.459444,2.4460342,2.438613,2.43593,2.4208028,2.4180388,2.4134536,2.4025135,"['21484', '8702', '9934', '38219', '14691', '21483', '35675', '50229', '29094', '9215', '14052', '22608', '40195', '55830', '4070', '5251', '22090', '50962', '42030', '9078', '44173', '17218', '9861', '56296', '41468', '23122', '42775', '48871', '42159', '1829']"
4.135708,2.2039607,1.8288713,1.730312,1.7291462,1.6795866,1.6754462,1.6519563,1.6478776,1.6457763,1.6415571,1.6345873,1.6169715,1.6108866,1.5997248,1.5973334,1.5928955,1.5841595,1.5835943,1.5817083,1.5497317,1.5484762,1.5463531,1.5463111,1.5398706,1.5346497,1.5331104,1.5217097,1.5136255,1.5056231,"['11401', '11400', '54191', '48418', '20814', '40561', '43252', '17130', '49753', '6195', '8016', '1701', '4238', '24398', '25517', '32773', '49088', '25194', '53946', '44170', '46427', '55211', '31218', '45532', '31104', '48297', '3754', '49657', '49494', '8012']"
5.306165,4.698411,3.3406806,3.2639682,3.2267401,3.038527,3.0034382,2.968814,2.9120202,2.8047342,2.8047342,2.771571,2.7038188,2.702055,2.6651611,2.628889,2.6033206,2.587097,2.571211,2.5710607,2.5561845,2.5283036,2.5158005,2.4670892,2.4299314,2.428231,2.3772244,2.3728085,2.3711722,2.365087,"['9418', '44358', '6869', '10626', '11308', '7475', '14882', '43828', '42097', '2195', '4953', '30938', '11305', '44357', '18537', '52926', '11300', '17363', '10511', '43996', '11304', '44359', '10044', '11301', '44360', '10069', '2194', '11303', '15018', '11343']"
6.549768,4.6853504,3.805657,3.722501,3.4042735,3.330681,3.3099635,3.033406,2.9608445,2.940118,2.9027197,2.8783708,2.7818246,2.7747498,2.7671044,2.7454274,2.6834557,2.6778243,2.6489112,2.6135695,2.6057792,2.6050467,2.5907755,2.5764375,2.5321681,2.503146,2.4741428,2.4718952,2.4534473,2.4400272,"['50321', '16163', '6350', '1513', '14631', '49375', '11125', '3577', '49374', '9487', '6351', '9114', '50825', '9', '15', '24848', '54447', '53786', '32949', '2547', '26412', '6483', '9330', '9486', '49752', '49433', '29110', '48025', '46252', '39801']"
3.115594,2.5407336,2.5326555,2.4400744,2.4341075,2.4059033,2.4006696,2.3762977,2.3558352,2.3430407,2.3018396,2.294629,2.2930532,2.271305,2.254684,2.251233,2.250002,2.22529,2.224272,2.2241936,2.221302,2.221302,2.2110596,2.2102287,2.206756,2.1800387,2.1732285,2.1701,2.160886,2.152722,"['39769', '26891', '21565', '49789', '47959', '46135', '10555', '9859', '5386', '37123', '33371', '5427', '9650', '9455', '32013', '33922', '17725', '27415', '6687', '27970', '78', '4548', '56366', '45945', '2161', '23893', '22491', '27422', '55581', '23190']"
2.753764,2.753764,2.706273,2.6455011,2.5956175,2.502956,2.4987493,2.4722822,2.467795,2.4421334,2.3958793,2.3888955,2.3564248,2.3474352,2.3446414,2.329318,2.3258333,2.3227768,2.3176026,2.2826395,2.2777772,2.2747035,2.261793,2.261793,2.2606115,2.2429752,2.225252,2.223949,2.2097251,2.2058406,"['3210', '5127', '45592', '24553', '54541', '54036', '14164', '39567', '14363', '41831', '51971', '18231', '44105', '51386', '37265', '36988', '55001', '34622', '20006', '39534', '14532', '41833', '951', '4729', '55433', '52384', '39383', '40406', '27811', '50073']"
4.3980813,3.9494321,3.8888977,3.6031651,3.5583475,3.4321496,3.4315147,3.4022233,3.3952827,3.3635147,3.343206,3.3391204,3.3355603,3.3345287,3.3173494,3.267884,3.25803,3.2568693,3.2496064,3.2428443,3.2377937,3.2376034,3.198108,3.1841815,3.1796048,3.1778753,3.1468852,3.1461446,3.1450715,3.1284125,"['39621', '24279', '19501', '30404', '18618', '31116', '6520', '24073', '10203', '1300', '42700', '17810', '38825', '22524', '53985', '35276', '55528', '43145', '28079', '19376', '2977', '30023', '42350', '15374', '40561', '8040', '43750', '7252', '23174', '51316']"
4.6618457,3.4928424,3.294845,3.1103919,3.1041589,3.0777779,2.9921052,2.959902,2.957443,2.944668,2.9416149,2.9035332,2.8518732,2.8017268,2.7821445,2.7403338,2.6925907,2.685626,2.683391,2.6779354,2.6532192,2.6298122,2.6096916,2.6095023,2.6034236,2.597609,2.5908067,2.589887,2.5819745,2.5629725,"['13266', '11382', '43266', '35590', '43269', '13271', '23273', '3219', '50314', '19683', '36668', '29401', '16354', '26765', '26761', '20671', '49123', '48015', '29473', '26952', '50413', '965', '41433', '29475', '6246', '50157', '13361', '47029', '38284', '35638']"
5.919443,4.70637,4.352419,4.06605,2.960095,2.625027,2.5378463,2.503434,2.4524953,2.405691,2.370179,2.3667777,2.3478556,2.346346,2.331695,2.3262753,2.3145268,2.2984953,2.2924864,2.281746,2.2681735,2.2633243,2.2595215,2.250167,2.2328684,2.2281373,2.2248325,2.2191422,2.217821,2.1908226,"['23493', '23491', '23492', '23490', '50552', '39283', '43416', '21595', '43365', '17442', '3487', '32197', '55955', '31180', '26177', '37631', '20520', '1640', '35533', '31261', '25426', '34507', '23967', '40237', '22620', '16752', '3465', '25368', '44901', '7493']"
3.6669068,3.6669068,3.5348809,3.4443738,3.3913743,3.3908854,3.2708292,3.1797857,3.1422207,3.1219213,3.1010349,3.0888255,3.0463822,2.980275,2.9785378,2.937059,2.9316292,2.9230182,2.8644443,2.8410184,2.8383977,2.7615726,2.7554395,2.723489,2.7229667,2.7180884,2.7159257,2.7029903,2.685212,2.6838484,"['1716', '4877', '53825', '29705', '13336', '17180', '19191', '12511', '21306', '16219', '52531', '8833', '11039', '5872', '17116', '39407', '53822', '45901', '43435', '46044', '22048', '35342', '36618', '21307', '33175', '45688', '48847', '10995', '40450', '16185']"
6.9445243,5.9764824,5.331218,4.8986125,4.6296754,4.4481816,4.280537,4.256475,4.2524734,4.2448,4.179274,4.1261253,4.0550313,4.0343494,4.0126905,4.0090256,3.9970927,3.9956894,3.9707086,3.9601388,3.9307091,3.9290047,3.9130294,3.9115963,3.8993807,3.8968816,3.875319,3.8647084,3.8350425,3.8097723,"['45261', '45262', '49037', '31667', '30343', '34186', '45265', '8779', '40670', '45264', '36907', '14914', '45263', '42124', '31560', '54533', '38836', '18740', '33992', '20760', '50039', '42192', '9654', '33889', '34526', '47557', '30344', '43021', '40423', '15830']"
2.9907355,2.6918924,2.6589613,2.6430428,2.574511,2.51327,2.498042,2.4505794,2.417193,2.4038827,2.3855867,2.3836026,2.3787634,2.33558,2.3243198,2.324318,2.2553792,2.2398584,2.2365148,2.2362895,2.2269824,2.226863,2.2247307,2.2212992,2.205626,2.2045057,2.203371,2.1912808,2.1889086,2.17563,"['18696', '49366', '7857', '53764', '38516', '11234', '31015', '20173', '26966', '30931', '46769', '13590', '45370', '17734', '32340', '41417', '42397', '38534', '19399', '44004', '25383', '24075', '7070', '13126', '20888', '45254', '49368', '56474', '8644', '20151']"
3.1809661,3.0962367,3.084459,2.592767,2.553391,2.2321422,2.122377,2.059933,2.0524926,1.9855912,1.9329008,1.8282619,1.6817366,1.6681322,1.6324308,1.6314353,1.6274003,1.6244192,1.6053857,1.6029499,1.594396,1.594362,1.5902985,1.5834188,1.5786955,1.5748873,1.5684868,1.5677754,1.5513095,1.5461451,"['23773', '47950', '48035', '48248', '47955', '47949', '48208', '33033', '47956', '47951', '47954', '46161', '12167', '28220', '7779', '48765', '46242', '52239', '10403', '26315', '7977', '16818', '11043', '33619', '47392', '5559', '23774', '45957', '29448', '46293']"
5.5166874,4.7627716,4.7525535,4.5378494,4.311844,4.2535434,4.219597,4.175129,4.130643,3.9981606,3.9217956,3.903573,3.8979185,3.8979185,3.858308,3.85716,3.85716,3.7839847,3.77556,3.7349281,3.7349281,3.7312298,3.7044795,3.7044795,3.7022924,3.6430194,3.6080322,3.5581317,3.489196,3.4787834,"['829', '47635', '14727', '33633', '17208', '7723', '17198', '3908', '25363', '26911', '23500', '15993', '3201', '5124', '40361', '3906', '5226', '3156', '31885', '3014', '5097', '8120', '3157', '5113', '824', '50788', '25444', '47646', '50825', '33134']"
2.854974,2.626622,2.52531,2.4088542,2.3876412,2.2883942,2.2707143,2.2549973,2.2299867,2.1707969,2.131637,2.0777366,2.0407107,2.0228322,2.0060325,2.0002081,1.9991196,1.9962155,1.9809321,1.9700593,1.9547857,1.9524307,1.9454952,1.9391531,1.9307675,1.925937,1.9138203,1.8937742,1.8811626,1.8774921,"['28201', '50471', '33817', '15146', '50470', '55495', '28707', '51354', '33757', '51344', '52928', '39982', '28708', '9809', '19516', '31207', '40295', '47963', '46483', '43047', '24818', '34532', '45642', '23223', '55209', '26717', '55045', '22895', '16464', '2503']"
4.6705775,4.1656117,3.75627,3.4194682,3.0016923,2.9672298,2.9643655,2.9264054,2.922581,2.915391,2.9099708,2.895614,2.8762918,2.8054292,2.7612345,2.7401004,2.7169359,2.708721,2.6956666,2.688961,2.678563,2.655116,2.6264148,2.617861,2.589282,2.5737484,2.5549161,2.553191,2.5495439,2.5339057,"['23035', '7826', '23037', '14053', '23635', '23034', '23033', '18805', '22259', '7825', '23453', '37082', '35382', '23644', '30426', '4079', '23036', '53512', '15543', '23909', '26048', '35047', '2262', '50429', '45648', '24811', '38354', '22906', '16046', '21757']"
7.245748,4.061802,3.6261108,3.3728848,3.145887,3.1330855,3.1256473,3.120009,3.1038127,3.1018069,3.0702631,3.0457888,3.0194795,3.017114,3.0088046,3.0047312,2.999317,2.9890056,2.987836,2.9746823,2.9740708,2.9578495,2.949745,2.941751,2.9297023,2.92629,2.9247572,2.9222322,2.9100542,2.9061437,"['36535', '36533', '13760', '54900', '29843', '42561', '47919', '6148', '43971', '2344', '35755', '21127', '56014', '20349', '28591', '29401', '9173', '53956', '30036', '8059', '54778', '41481', '43252', '40865', '36306', '8060', '55381', '51795', '8098', '2158']"
3.352738,2.7586727,2.6807938,2.5765586,2.5131388,2.4559457,2.4533062,2.4369385,2.4283366,2.4178574,2.4131434,2.3824167,2.3710024,2.3587706,2.3547027,2.3526683,2.3364444,2.3326514,2.31708,2.3032115,2.3030775,2.2821965,2.28042,2.2788336,2.2762542,2.2717118,2.2611275,2.2609513,2.260265,2.2534258,"['18787', '14922', '56150', '13407', '49850', '55130', '22753', '52358', '36379', '47421', '20593', '25582', '33747', '25709', '26123', '26396', '36197', '18807', '13443', '48556', '16966', '36805', '33325', '34807', '22109', '21884', '4133', '54775', '32400', '38200']"
4.995256,2.8264165,2.6491592,2.485321,2.3128476,2.1753592,2.162337,2.1565359,2.1546073,2.131406,2.1298993,2.1241767,2.0994923,2.0857706,2.07373,2.0637207,2.0613785,2.020119,2.0130386,2.0125432,1.9839814,1.9724187,1.9513967,1.9502038,1.9456978,1.9397175,1.9384184,1.9379098,1.9270353,1.9270184,"['24644', '24645', '20631', '7031', '43581', '12003', '39267', '5584', '39924', '20178', '3945', '359', '17962', '3241', '32961', '20346', '50682', '18374', '30919', '39419', '55720', '30649', '22304', '2176', '29740', '34486', '26060', '6923', '1608', '6149']"
3.109994,2.6019807,2.5495558,2.4978127,2.482187,2.463177,2.3883154,2.3880074,2.3869002,2.370348,2.370311,2.3661482,2.363696,2.3586724,2.350032,2.3247125,2.3083408,2.3072915,2.2974424,2.277255,2.2600493,2.2366848,2.2255244,2.213988,2.20001,2.1948328,2.19369,2.175718,2.1697426,2.1676867,"['46267', '21514', '40025', '56102', '18174', '56124', '25568', '53421', '25569', '34478', '48614', '37009', '23555', '17027', '48589', '47413', '21515', '40249', '9503', '41743', '29347', '31939', '48588', '44036', '27856', '53498', '17673', '8389', '36766', '18182']"
